ResponseID,ParticipantID,AssessmentID,CompetencyID,Score,ResponseDate
6369,P3516,A005,C001,1,2024-12-31
6370,P9163,A005,C006,5,2024-12-31
6371,P7021,A004,C004,5,2024-12-31
6372,P9354,A002,C005,2,2024-12-31
6373,P9585,A002,C007,4,2024-12-31
6374,P9605,A002,C008,5,2024-12-31
6375,P7988,A003,C009,3,2024-12-31
6376,P5465,A003,C003,2,2024-12-31
6377,P2550,A003,C009,2,2024-12-31
6378,P6704,A004,C003,2,2024-12-31
6379,P4207,A002,C006,5,2024-12-31
6380,P6562,A002,C009,4,2024-12-31
6381,P7122,A005,C001,4,2024-12-31
6382,P1937,A005,C006,5,2024-12-31
6383,P9540,A001,C004,2,2024-12-31
6384,P2246,A001,C009,2,2024-12-31
6385,P9850,A004,C003,4,2024-12-31
6386,P4225,A003,C004,5,2024-12-31
6387,P3064,A005,C005,2,2024-12-31
6388,P5133,A001,C006,1,2024-12-31
6389,P10950,A002,C008,3,2024-12-31
6390,P8019,A005,C003,1,2024-12-31
6391,P7742,A004,C003,3,2024-12-31
6392,P10074,A002,C008,4,2024-12-31
6393,P1096,A003,C003,1,2024-12-31
6394,P1276,A004,C007,2,2024-12-31
6395,P8000,A004,C009,4,2024-12-31
6396,P5905,A002,C007,5,2024-12-31
6397,P6738,A005,C004,2,2024-12-31
6398,P4096,A001,C010,4,2024-12-31
6399,P2795,A001,C009,3,2024-12-31
6400,P7380,A005,C006,5,2024-12-31
6401,P1583,A001,C002,1,2024-12-31
6402,P4966,A002,C005,4,2024-12-31
6403,P10127,A005,C009,5,2024-12-31
6404,P10003,A002,C009,3,2024-12-31
6405,P7943,A003,C008,3,2024-12-31
6406,P3376,A005,C003,3,2024-12-31
6407,P9738,A002,C010,4,2024-12-31
6408,P4315,A005,C005,4,2024-12-31
6409,P10623,A003,C010,3,2024-12-31
6410,P3543,A004,C005,4,2024-12-31
6411,P3179,A001,C009,1,2024-12-31
6412,P9817,A003,C003,2,2024-12-31
6413,P8929,A001,C007,5,2024-12-31
6414,P9777,A004,C002,4,2024-12-31
6415,P9122,A005,C001,5,2024-12-31
6416,P2007,A001,C004,3,2024-12-31
6417,P9270,A001,C008,3,2024-12-31
6418,P4163,A005,C002,3,2024-12-31
6419,P10545,A004,C004,2,2024-12-31
6420,P10025,A001,C006,3,2024-12-31
6421,P5769,A001,C005,3,2024-12-31
6422,P1004,A004,C003,2,2024-12-31
6423,P1459,A002,C010,5,2024-12-31
6424,P9993,A005,C008,3,2024-12-31
6425,P5418,A003,C009,1,2024-12-31
6426,P4326,A005,C007,5,2024-12-31
6427,P8988,A003,C002,2,2024-12-31
6428,P9290,A004,C004,2,2024-12-31
6429,P8049,A004,C003,1,2024-12-31
6430,P8548,A005,C004,2,2024-12-31
6431,P5116,A004,C004,5,2024-12-31
6432,P2102,A004,C010,1,2024-12-31
6433,P8598,A002,C003,4,2024-12-31
6434,P5133,A004,C009,1,2024-12-31
6435,P6369,A004,C005,3,2024-12-31
6436,P10461,A002,C007,5,2024-12-31
6437,P1963,A003,C009,3,2024-12-31
6438,P5037,A004,C003,4,2024-12-31
6439,P7964,A001,C005,5,2024-12-31
6440,P5443,A005,C007,2,2024-12-31
6441,P8775,A001,C007,1,2024-12-31
6442,P9145,A002,C010,1,2024-12-31
6443,P2553,A004,C008,2,2024-12-31
6444,P7152,A003,C007,2,2024-12-31
6445,P6120,A003,C004,2,2024-12-31
6446,P5871,A003,C008,5,2024-12-31
6447,P10835,A001,C005,1,2024-12-31
6448,P10305,A005,C002,2,2024-12-31
6449,P6834,A003,C001,3,2024-12-31
6450,P7906,A004,C009,1,2024-12-31
6451,P4362,A003,C005,2,2024-12-31
6452,P5896,A005,C010,3,2024-12-31
6453,P9485,A001,C007,3,2024-12-31
6454,P4977,A004,C010,3,2024-12-31
6455,P7832,A004,C010,5,2024-12-31
6456,P5349,A002,C007,5,2024-12-31
6457,P10628,A004,C007,4,2024-12-31
6458,P5544,A002,C001,5,2024-12-31
6459,P6663,A003,C007,3,2024-12-31
6460,P9881,A003,C005,5,2024-12-31
6461,P5043,A005,C001,2,2024-12-31
6462,P10257,A003,C002,5,2024-12-31
6463,P1306,A003,C002,4,2024-12-31
6464,P9094,A002,C002,1,2024-12-31
6465,P2735,A005,C001,3,2024-12-31
6466,P7068,A005,C009,2,2024-12-31
6467,P9950,A003,C004,1,2024-12-31
6468,P2469,A005,C009,5,2024-12-31
6469,P6022,A002,C007,1,2024-12-31
6470,P2186,A002,C001,3,2024-12-31
6471,P7696,A003,C008,3,2024-12-31
6472,P6402,A001,C005,2,2024-12-31
6473,P4084,A002,C009,4,2024-12-31
6474,P4380,A005,C003,4,2024-12-31
6475,P7518,A003,C001,3,2024-12-31
6476,P8639,A002,C003,5,2024-12-31
6477,P5619,A004,C004,5,2024-12-31
6478,P3116,A003,C002,3,2024-12-31
6479,P10710,A003,C001,1,2024-12-31
6480,P4395,A003,C006,1,2024-12-31
6481,P1987,A001,C010,2,2024-12-31
6482,P2929,A004,C008,5,2024-12-31
6483,P2663,A002,C007,1,2024-12-31
6484,P3788,A003,C009,4,2024-12-31
6485,P4048,A001,C007,3,2024-12-31
6486,P6721,A002,C005,4,2024-12-31
6487,P9435,A003,C010,2,2024-12-31
6488,P3438,A004,C004,2,2024-12-31
6489,P5715,A002,C007,2,2024-12-31
6490,P8855,A001,C002,1,2024-12-31
6491,P7944,A002,C004,4,2024-12-31
6492,P7842,A003,C003,1,2024-12-31
6493,P8158,A001,C006,1,2024-12-31
6494,P2311,A004,C010,4,2024-12-31
6495,P7976,A001,C005,4,2024-12-31
6496,P5670,A005,C002,2,2024-12-31
6497,P7654,A004,C004,4,2024-12-31
6498,P10942,A005,C002,3,2024-12-31
6499,P3366,A004,C006,4,2024-12-31
6500,P7543,A004,C006,2,2024-12-31
6501,P2333,A004,C004,2,2024-12-31
6502,P8003,A003,C004,3,2024-12-31
6503,P3257,A002,C005,5,2024-12-31
6504,P6286,A003,C010,5,2024-12-31
6505,P5922,A002,C008,4,2024-12-31
6506,P4860,A003,C008,1,2024-12-31
6507,P6933,A003,C005,1,2024-12-31
6508,P4058,A003,C009,2,2024-12-31
6509,P10954,A002,C007,4,2024-12-31
6510,P7760,A004,C007,5,2024-12-31
6511,P5350,A002,C001,1,2024-12-31
6512,P7575,A001,C003,1,2024-12-31
6513,P9948,A001,C001,5,2024-12-31
6514,P10508,A005,C005,2,2024-12-31
6515,P9590,A002,C009,5,2024-12-31
6516,P2277,A002,C001,3,2024-12-31
6517,P5693,A004,C007,5,2024-12-31
6518,P7300,A003,C009,5,2024-12-31
6519,P10608,A001,C002,1,2024-12-31
6520,P6837,A004,C010,4,2024-12-31
6521,P5064,A002,C009,1,2024-12-31
6522,P10525,A003,C002,5,2024-12-31
6523,P2482,A002,C010,3,2024-12-31
6524,P8322,A001,C004,3,2024-12-31
6525,P2741,A004,C003,4,2024-12-31
6526,P9144,A004,C008,4,2024-12-31
6527,P5479,A002,C004,4,2024-12-31
6528,P1497,A003,C010,5,2024-12-31
6529,P7241,A003,C005,1,2024-12-31
6530,P2553,A004,C003,3,2024-12-31
6531,P5171,A004,C009,1,2024-12-31
6532,P1433,A004,C006,3,2024-12-31
6533,P3875,A005,C007,4,2024-12-31
6534,P8641,A003,C005,5,2024-12-31
6535,P5897,A005,C009,3,2024-12-31
6536,P4144,A005,C006,4,2024-12-31
6537,P7709,A005,C005,3,2024-12-31
6538,P9348,A004,C010,3,2024-12-31
6539,P6965,A002,C006,5,2024-12-31
6540,P7438,A003,C002,2,2024-12-31
6541,P5063,A001,C003,1,2024-12-31
6542,P8574,A002,C010,3,2024-12-31
6543,P10555,A003,C002,2,2024-12-31
6544,P2635,A005,C006,1,2024-12-31
6545,P8917,A002,C004,3,2024-12-31
6546,P9505,A004,C008,1,2024-12-31
6547,P6724,A005,C007,1,2024-12-31
6548,P4064,A004,C001,1,2024-12-31
6549,P2320,A004,C009,2,2024-12-31
6550,P5530,A001,C005,3,2024-12-31
6551,P7677,A002,C005,5,2024-12-31
6552,P6843,A003,C001,1,2024-12-31
6553,P9142,A002,C004,1,2024-12-31
6554,P2447,A004,C006,5,2024-12-31
6555,P7950,A003,C003,3,2024-12-31
6556,P8423,A002,C008,3,2024-12-31
6557,P8866,A002,C006,3,2024-12-31
6558,P8318,A005,C001,1,2024-12-31
6559,P5098,A005,C010,3,2024-12-31
6560,P5443,A001,C010,5,2024-12-31
6561,P2565,A005,C004,1,2024-12-31
6562,P8025,A004,C008,3,2024-12-31
6563,P1899,A001,C004,2,2024-12-31
6564,P8946,A002,C003,4,2024-12-31
6565,P4172,A002,C006,4,2024-12-31
6566,P9301,A003,C010,2,2024-12-31
6567,P10739,A001,C004,1,2024-12-31
6568,P9396,A004,C005,1,2024-12-31
6569,P10417,A005,C009,1,2024-12-31
6570,P1311,A001,C003,4,2024-12-31
6571,P6936,A002,C001,2,2024-12-31
6572,P2694,A005,C002,5,2024-12-31
6573,P4155,A004,C004,4,2024-12-31
6574,P2873,A005,C005,4,2024-12-31
6575,P9173,A004,C004,4,2024-12-31
6576,P8665,A004,C002,1,2024-12-31
6577,P10390,A002,C005,4,2024-12-31
6578,P5928,A005,C003,1,2024-12-31
6579,P3320,A005,C005,3,2024-12-31
6580,P10544,A002,C001,2,2024-12-31
6581,P7162,A005,C007,5,2024-12-31
6582,P10558,A004,C003,3,2024-12-31
6583,P5094,A005,C008,1,2024-12-31
6584,P2248,A005,C004,1,2024-12-31
6585,P7129,A004,C009,1,2024-12-31
6586,P3326,A001,C007,5,2024-12-31
6587,P10207,A003,C001,1,2024-12-31
6588,P9665,A004,C002,3,2024-12-31
6589,P3770,A005,C002,4,2024-12-31
6590,P8817,A004,C006,5,2024-12-31
6591,P9290,A002,C009,1,2024-12-31
6592,P2694,A005,C003,3,2024-12-31
6593,P4663,A003,C008,4,2024-12-31
6594,P7561,A001,C001,1,2024-12-31
6595,P2134,A001,C005,1,2024-12-31
6596,P5067,A001,C008,3,2024-12-31
6597,P3861,A003,C005,3,2024-12-31
6598,P4347,A001,C007,2,2024-12-31
6599,P5555,A005,C007,3,2024-12-31
6600,P5924,A004,C010,5,2024-12-31
6601,P5427,A001,C010,2,2024-12-31
6602,P1837,A005,C009,5,2024-12-31
6603,P1608,A004,C001,3,2024-12-31
6604,P9670,A002,C010,4,2024-12-31
6605,P5596,A001,C006,3,2024-12-31
6606,P2987,A005,C006,5,2024-12-31
6607,P6899,A004,C010,4,2024-12-31
6608,P2181,A002,C007,1,2024-12-31
6609,P6333,A001,C007,1,2024-12-31
6610,P6628,A005,C001,4,2024-12-31
6611,P1197,A005,C003,5,2024-12-31
6612,P10352,A005,C005,2,2024-12-31
6613,P1495,A005,C003,4,2024-12-31
6614,P2074,A001,C003,3,2024-12-31
6615,P3640,A005,C003,4,2024-12-31
6616,P6582,A001,C003,3,2024-12-31
6617,P5582,A003,C008,5,2024-12-31
6618,P1015,A005,C001,2,2024-12-31
6619,P7196,A005,C007,1,2024-12-31
6620,P5100,A004,C008,3,2024-12-31
6621,P4036,A003,C008,2,2024-12-31
6622,P10107,A001,C005,4,2024-12-31
6623,P4391,A005,C004,4,2024-12-31
6624,P10247,A001,C007,4,2024-12-31
6625,P2664,A004,C002,2,2024-12-31
6626,P6594,A003,C003,2,2024-12-31
6627,P9003,A003,C001,2,2024-12-31
6628,P2403,A003,C007,5,2024-12-31
6629,P6573,A002,C004,1,2024-12-31
6630,P1283,A001,C006,5,2024-12-31
6631,P2905,A002,C003,3,2024-12-31
6632,P5165,A003,C008,1,2024-12-31
6633,P4252,A004,C006,5,2024-12-31
6634,P10212,A001,C006,3,2024-12-31
6635,P3146,A001,C009,5,2024-12-31
6636,P5811,A004,C007,1,2024-12-31
6637,P8062,A001,C009,5,2024-12-31
6638,P7502,A003,C001,5,2024-12-31
6639,P9421,A004,C010,3,2024-12-31
6640,P9668,A002,C002,2,2024-12-31
6641,P7776,A003,C002,4,2024-12-31
6642,P5655,A003,C006,5,2024-12-31
6643,P9380,A001,C004,4,2024-12-31
6644,P9917,A001,C005,3,2024-12-31
6645,P5674,A003,C003,1,2024-12-31
6646,P6912,A005,C007,1,2024-12-31
6647,P5654,A005,C010,2,2024-12-31
6648,P3924,A003,C005,3,2024-12-31
6649,P6527,A004,C001,1,2024-12-31
6650,P6219,A003,C003,1,2024-12-31
6651,P9356,A005,C001,5,2024-12-31
6652,P4811,A001,C006,2,2024-12-31
6653,P7621,A005,C003,2,2024-12-31
6654,P5853,A003,C009,4,2024-12-31
6655,P7113,A003,C006,5,2024-12-31
6656,P6712,A003,C008,5,2024-12-31
6657,P2919,A005,C004,3,2024-12-31
6658,P2105,A004,C001,1,2024-12-31
6659,P7256,A004,C007,4,2024-12-31
6660,P10183,A004,C005,4,2024-12-31
6661,P2242,A002,C006,4,2024-12-31
6662,P6101,A002,C001,3,2024-12-31
6663,P3803,A005,C006,5,2024-12-31
6664,P1593,A002,C007,4,2024-12-31
6665,P1836,A001,C001,3,2024-12-31
6666,P3837,A003,C009,5,2024-12-31
6667,P9749,A005,C009,2,2024-12-31
6668,P9744,A005,C004,4,2024-12-31
6669,P9610,A003,C006,2,2024-12-31
6670,P6610,A001,C010,5,2024-12-31
6671,P2955,A004,C001,4,2024-12-31
6672,P5730,A003,C002,2,2024-12-31
6673,P9218,A004,C005,4,2024-12-31
6674,P10766,A003,C009,3,2024-12-31
6675,P7722,A004,C004,3,2024-12-31
6676,P7197,A005,C004,3,2024-12-31
6677,P6990,A001,C003,3,2024-12-31
6678,P4914,A002,C009,5,2024-12-31
6679,P1162,A001,C005,2,2024-12-31
6680,P8352,A004,C007,5,2024-12-31
6681,P7368,A001,C003,4,2024-12-31
6682,P1305,A003,C004,5,2024-12-31
6683,P10766,A005,C006,1,2024-12-31
6684,P2507,A005,C003,1,2024-12-31
6685,P7692,A001,C009,1,2024-12-31
6686,P1757,A003,C004,1,2024-12-31
6687,P2590,A001,C002,2,2024-12-31
6688,P3927,A001,C007,2,2024-12-31
6689,P5056,A001,C008,2,2024-12-31
6690,P2481,A005,C004,5,2024-12-31
6691,P7358,A002,C010,4,2024-12-31
6692,P5894,A001,C004,3,2024-12-31
6693,P5459,A002,C005,4,2024-12-31
6694,P1487,A003,C002,2,2024-12-31
6695,P7617,A004,C006,3,2024-12-31
6696,P4394,A005,C005,5,2024-12-31
6697,P5381,A004,C001,2,2024-12-31
6698,P3660,A005,C001,1,2024-12-31
6699,P10237,A005,C007,5,2024-12-31
6700,P3190,A001,C006,1,2024-12-31
6701,P9174,A004,C004,2,2024-12-31
6702,P9549,A002,C003,1,2024-12-31
6703,P6341,A002,C008,4,2024-12-31
6704,P4709,A003,C001,5,2024-12-31
6705,P6340,A005,C007,5,2024-12-31
6706,P6269,A001,C006,1,2024-12-31
6707,P3963,A005,C004,5,2024-12-31
6708,P6351,A004,C008,4,2024-12-31
6709,P10480,A004,C004,2,2024-12-31
6710,P7162,A005,C009,3,2024-12-31
6711,P3499,A004,C010,1,2024-12-31
6712,P1975,A005,C004,1,2024-12-31
6713,P4438,A001,C007,4,2024-12-31
6714,P8864,A001,C006,1,2024-12-31
6715,P2361,A002,C008,5,2024-12-31
6716,P9822,A004,C004,5,2024-12-31
6717,P6603,A004,C005,1,2024-12-31
6718,P2258,A003,C005,4,2024-12-31
6719,P4950,A002,C004,4,2024-12-31
6720,P3747,A002,C002,3,2024-12-31
6721,P7115,A003,C001,2,2024-12-31
6722,P8725,A005,C003,3,2024-12-31
6723,P9100,A004,C004,4,2024-12-31
6724,P1442,A003,C010,5,2024-12-31
6725,P5208,A005,C004,4,2024-12-31
6726,P1739,A002,C008,3,2024-12-31
6727,P4852,A003,C007,2,2024-12-31
6728,P8083,A004,C002,3,2024-12-31
6729,P7802,A004,C010,5,2024-12-31
6730,P8247,A005,C001,3,2024-12-31
6731,P1311,A003,C009,5,2024-12-31
6732,P3630,A001,C009,3,2024-12-31
6733,P4275,A005,C007,4,2024-12-31
6734,P9578,A002,C010,1,2024-12-31
6735,P9923,A001,C005,3,2024-12-31
6736,P2955,A005,C003,3,2024-12-31
6737,P7375,A005,C010,2,2024-12-31
6738,P9602,A002,C005,1,2024-12-31
6739,P6247,A003,C006,3,2024-12-31
6740,P4604,A005,C002,3,2024-12-31
6741,P7646,A002,C008,2,2024-12-31
6742,P3335,A003,C004,4,2024-12-31
6743,P3415,A001,C007,1,2024-12-31
6744,P3739,A002,C006,5,2024-12-31
6745,P10990,A001,C001,3,2024-12-31
6746,P7998,A005,C001,3,2024-12-31
6747,P1633,A002,C001,3,2024-12-31
6748,P8606,A004,C007,3,2024-12-31
6749,P6275,A005,C006,3,2024-12-31
6750,P7109,A001,C006,2,2024-12-31
6751,P9629,A005,C007,4,2024-12-31
6752,P9336,A001,C008,2,2024-12-31
6753,P1861,A002,C010,1,2024-12-31
6754,P6499,A004,C006,1,2024-12-31
6755,P1068,A005,C009,3,2024-12-31
6756,P4352,A001,C005,2,2024-12-31
6757,P8923,A005,C009,5,2024-12-31
6758,P7346,A004,C006,1,2024-12-31
6759,P8083,A005,C009,5,2024-12-31
6760,P6949,A002,C002,2,2024-12-31
6761,P9099,A002,C005,4,2024-12-31
6762,P8340,A005,C002,2,2024-12-31
6763,P1654,A002,C001,1,2024-12-31
6764,P8960,A003,C009,3,2024-12-31
6765,P7316,A002,C010,3,2024-12-31
6766,P3967,A003,C002,4,2024-12-31
6767,P8178,A004,C005,1,2024-12-31
6768,P3541,A005,C003,2,2024-12-31
6769,P1302,A004,C010,4,2024-12-31
6770,P5132,A001,C005,1,2024-12-31
6771,P6939,A001,C008,2,2024-12-31
6772,P7386,A003,C005,2,2024-12-31
6773,P8567,A004,C009,5,2024-12-31
6774,P10769,A002,C002,3,2024-12-31
6775,P2688,A002,C001,2,2024-12-31
6776,P8792,A001,C005,5,2024-12-31
6777,P6929,A004,C010,5,2024-12-31
6778,P5747,A002,C005,2,2024-12-31
6779,P1926,A001,C006,5,2024-12-31
6780,P5590,A003,C010,1,2024-12-31
6781,P9346,A002,C006,2,2024-12-31
6782,P6133,A004,C007,5,2024-12-31
6783,P4238,A001,C002,3,2024-12-31
6784,P8885,A002,C003,1,2024-12-31
6785,P10082,A002,C005,5,2024-12-31
6786,P9836,A001,C008,1,2024-12-31
6787,P6860,A001,C004,1,2024-12-31
6788,P5895,A003,C002,3,2024-12-31
6789,P1592,A001,C009,1,2024-12-31
6790,P5722,A005,C009,3,2024-12-31
6791,P10656,A005,C005,3,2024-12-31
6792,P10077,A001,C007,1,2024-12-31
6793,P7304,A002,C002,5,2024-12-31
6794,P9957,A005,C009,3,2024-12-31
6795,P3253,A004,C005,3,2024-12-31
6796,P7223,A002,C010,5,2024-12-31
6797,P8391,A002,C001,2,2024-12-31
6798,P3876,A001,C007,4,2024-12-31
6799,P8265,A001,C003,3,2024-12-31
6800,P5112,A003,C003,1,2024-12-31
6801,P4853,A005,C003,1,2024-12-31
6802,P7652,A004,C004,3,2024-12-31
6803,P6314,A004,C004,1,2024-12-31
6804,P1053,A003,C009,3,2024-12-31
6805,P8961,A001,C005,1,2024-12-31
6806,P9277,A004,C004,2,2024-12-31
6807,P1483,A003,C009,5,2024-12-31
6808,P9427,A005,C005,5,2024-12-31
6809,P9720,A001,C010,2,2024-12-31
6810,P7551,A005,C006,1,2024-12-31
6811,P6894,A003,C002,4,2024-12-31
6812,P6700,A005,C004,3,2024-12-31
6813,P8099,A004,C005,1,2024-12-31
6814,P2576,A001,C005,4,2024-12-31
6815,P9763,A001,C005,4,2024-12-31
6816,P10343,A005,C002,5,2024-12-31
6817,P5099,A001,C006,5,2024-12-31
6818,P3513,A005,C007,5,2024-12-31
6819,P7855,A001,C002,1,2024-12-31
6820,P4438,A003,C004,4,2024-12-31
6821,P10184,A003,C003,4,2024-12-31
6822,P10802,A003,C002,1,2024-12-31
6823,P2044,A003,C004,2,2024-12-31
6824,P4106,A002,C003,3,2024-12-31
6825,P8955,A002,C004,5,2024-12-31
6826,P4044,A004,C002,3,2024-12-31
6827,P1263,A004,C004,1,2024-12-31
6828,P7537,A001,C008,4,2024-12-31
6829,P5060,A001,C005,5,2024-12-31
6830,P7746,A004,C001,4,2024-12-31
6831,P2983,A003,C001,3,2024-12-31
6832,P2478,A004,C004,2,2024-12-31
6833,P8786,A002,C010,5,2024-12-31
6834,P1075,A003,C002,2,2024-12-31
6835,P7758,A003,C006,3,2024-12-31
6836,P10225,A003,C004,3,2024-12-31
6837,P2131,A005,C005,1,2024-12-31
6838,P5563,A001,C003,4,2024-12-31
6839,P5222,A004,C002,3,2024-12-31
6840,P5512,A003,C008,4,2024-12-31
6841,P1170,A002,C008,4,2024-12-31
6842,P10121,A003,C009,3,2024-12-31
6843,P8240,A001,C007,5,2024-12-31
6844,P8067,A001,C010,4,2024-12-31
6845,P3752,A001,C006,5,2024-12-31
6846,P6107,A002,C004,4,2024-12-31
6847,P10243,A002,C002,5,2024-12-31
6848,P1997,A004,C010,3,2024-12-31
6849,P10222,A004,C002,2,2024-12-31
6850,P2443,A005,C001,4,2024-12-31
6851,P1868,A001,C002,5,2024-12-31
6852,P1878,A003,C003,5,2024-12-31
6853,P9909,A002,C003,5,2024-12-31
6854,P9965,A003,C003,2,2024-12-31
6855,P5348,A002,C005,2,2024-12-31
6856,P1258,A001,C007,4,2024-12-31
6857,P4767,A005,C008,4,2024-12-31
6858,P10491,A002,C007,3,2024-12-31
6859,P10140,A001,C004,1,2024-12-31
6860,P9327,A002,C004,3,2024-12-31
6861,P2964,A004,C009,5,2024-12-31
6862,P8419,A003,C007,2,2024-12-31
6863,P6801,A005,C006,1,2024-12-31
6864,P5478,A003,C001,4,2024-12-31
6865,P3682,A003,C008,3,2024-12-31
6866,P5412,A001,C009,1,2024-12-31
6867,P2792,A005,C002,3,2024-12-31
6868,P2771,A003,C010,4,2024-12-31
6869,P1017,A003,C001,3,2024-12-31
6870,P9751,A005,C003,2,2024-12-31
6871,P10744,A004,C003,3,2024-12-31
6872,P6921,A001,C007,5,2024-12-31
6873,P2473,A005,C002,4,2024-12-31
6874,P6845,A004,C003,1,2024-12-31
6875,P9274,A001,C007,1,2024-12-31
6876,P2074,A001,C004,4,2024-12-31
6877,P1612,A002,C010,2,2024-12-31
6878,P3544,A005,C003,2,2024-12-31
6879,P6483,A002,C010,3,2024-12-31
6880,P4561,A001,C001,1,2024-12-31
6881,P9126,A004,C003,1,2024-12-31
6882,P3498,A005,C010,2,2024-12-31
6883,P5346,A005,C005,2,2024-12-31
6884,P2727,A004,C002,1,2024-12-31
6885,P9626,A002,C007,1,2024-12-31
6886,P10854,A003,C006,1,2024-12-31
6887,P4758,A002,C003,4,2024-12-31
6888,P8613,A002,C009,4,2024-12-31
6889,P8761,A004,C002,5,2024-12-31
6890,P6255,A003,C008,4,2024-12-31
6891,P6971,A005,C005,4,2024-12-31
6892,P9815,A003,C004,3,2024-12-31
6893,P3440,A004,C002,2,2024-12-31
6894,P7799,A001,C007,1,2024-12-31
6895,P9397,A001,C005,2,2024-12-31
6896,P2829,A005,C010,3,2024-12-31
6897,P9333,A004,C006,2,2024-12-31
6898,P9563,A003,C005,2,2024-12-31
6899,P4854,A002,C009,3,2024-12-31
6900,P9299,A005,C010,3,2024-12-31
6901,P7475,A003,C010,3,2024-12-31
6902,P4968,A005,C002,2,2024-12-31
6903,P3219,A004,C002,3,2024-12-31
6904,P7352,A002,C007,4,2024-12-31
6905,P10622,A005,C007,5,2024-12-31
6906,P5357,A002,C002,5,2024-12-31
6907,P1655,A003,C010,2,2024-12-31
6908,P1511,A005,C008,5,2024-12-31
6909,P5075,A003,C001,1,2024-12-31
6910,P1208,A003,C001,5,2024-12-31
6911,P2110,A001,C008,1,2024-12-31
6912,P4096,A003,C010,2,2024-12-31
6913,P3014,A005,C002,2,2024-12-31
6914,P1336,A001,C009,4,2024-12-31
6915,P6635,A002,C005,2,2024-12-31
6916,P5543,A005,C001,1,2024-12-31
6917,P4333,A002,C002,2,2024-12-31
6918,P3127,A005,C004,1,2024-12-31
6919,P1120,A002,C005,2,2024-12-31
6920,P3165,A001,C001,5,2024-12-31
6921,P10742,A001,C006,5,2024-12-31
6922,P2274,A001,C003,5,2024-12-31
6923,P3573,A005,C004,4,2024-12-31
6924,P2408,A002,C007,2,2024-12-31
6925,P6145,A003,C006,3,2024-12-31
6926,P1897,A002,C009,1,2024-12-31
6927,P10252,A004,C010,2,2024-12-31
6928,P6867,A004,C007,1,2024-12-31
6929,P4061,A002,C003,1,2024-12-31
6930,P3056,A001,C010,4,2024-12-31
6931,P9627,A004,C009,2,2024-12-31
6932,P7346,A004,C005,1,2024-12-31
6933,P9291,A005,C010,4,2024-12-31
6934,P6592,A002,C008,2,2024-12-31
6935,P9294,A005,C005,5,2024-12-31
6936,P7008,A005,C007,3,2024-12-31
6937,P10908,A005,C009,2,2024-12-31
6938,P9510,A005,C006,1,2024-12-31
6939,P4970,A004,C006,4,2024-12-31
6940,P4112,A005,C010,2,2024-12-31
6941,P5956,A003,C007,1,2024-12-31
6942,P5579,A004,C003,3,2024-12-31
6943,P10926,A002,C003,5,2024-12-31
6944,P8170,A003,C008,1,2024-12-31
6945,P9606,A002,C002,4,2024-12-31
6946,P5890,A005,C007,4,2024-12-31
6947,P2942,A001,C007,1,2024-12-31
6948,P10234,A005,C006,2,2024-12-31
6949,P5749,A002,C006,2,2024-12-31
6950,P10526,A001,C004,5,2024-12-31
6951,P2716,A003,C010,1,2024-12-31
6952,P3028,A003,C004,5,2024-12-31
6953,P8600,A003,C006,2,2024-12-31
6954,P1018,A004,C010,5,2024-12-31
6955,P7835,A003,C006,4,2024-12-31
6956,P6221,A004,C004,2,2024-12-31
6957,P7053,A003,C004,1,2024-12-31
6958,P2096,A004,C004,3,2024-12-31
6959,P2429,A005,C001,2,2024-12-31
6960,P9611,A003,C007,2,2024-12-31
6961,P7295,A004,C009,4,2024-12-31
6962,P9058,A003,C008,5,2024-12-31
6963,P10299,A005,C010,3,2024-12-31
6964,P9235,A002,C008,3,2024-12-31
6965,P10892,A005,C004,4,2024-12-31
6966,P9556,A003,C007,5,2024-12-31
6967,P1166,A004,C007,4,2024-12-31
6968,P4671,A005,C007,2,2024-12-31
6969,P6898,A003,C007,5,2024-12-31
6970,P9876,A003,C009,1,2024-12-31
6971,P9142,A001,C007,2,2024-12-31
6972,P5749,A003,C009,1,2024-12-31
6973,P10399,A003,C005,1,2024-12-31
6974,P5846,A004,C009,2,2024-12-31
6975,P10302,A004,C001,5,2024-12-31
6976,P3302,A002,C003,3,2024-12-31
6977,P7884,A002,C002,4,2024-12-31
6978,P7942,A004,C009,4,2024-12-31
6979,P3559,A004,C010,1,2024-12-31
6980,P8436,A001,C002,2,2024-12-31
6981,P1752,A005,C003,3,2024-12-31
6982,P10575,A005,C005,4,2024-12-31
6983,P4135,A002,C004,4,2024-12-31
6984,P9646,A002,C006,2,2024-12-31
6985,P9806,A002,C009,4,2024-12-31
6986,P10716,A003,C009,5,2024-12-31
6987,P4622,A004,C004,3,2024-12-31
6988,P9005,A005,C008,5,2024-12-31
6989,P10521,A003,C007,2,2024-12-31
6990,P4606,A001,C007,2,2024-12-31
6991,P7659,A001,C001,4,2024-12-31
6992,P7510,A005,C006,2,2024-12-31
6993,P7131,A003,C001,5,2024-12-31
6994,P10714,A002,C004,3,2024-12-31
6995,P5024,A004,C009,4,2024-12-31
6996,P8093,A002,C006,3,2024-12-31
6997,P1046,A004,C006,1,2024-12-31
6998,P5144,A004,C003,1,2024-12-31
6999,P3968,A005,C006,1,2024-12-31
7000,P8455,A003,C010,5,2024-12-31
7001,P7336,A003,C003,5,2024-12-31
7002,P7569,A003,C010,2,2024-12-31
